,distance_gate,QDepArr,week_day,hourly_congestion,distance PC1,distance PC2,congest PC1,congest PC2,taxi_time
0,-1.1742352911885483,0.038432993372254705,-2.1233573261145846,-0.01522813632156877,2.246921568452139,1.7542388464304959,1.830347019210729,-0.5910303570985427,16.916666666666668
1,-0.5749690213759202,0.038432993372254705,-0.010108750597425336,0.08771435933360695,0.48457163248174284,0.06152563570105529,1.3677834726799332,0.17365929182433754,10.933333333333334
2,0.14659144241286903,0.038432993372254705,0.6692625114723528,1.0472854795479203,1.2865817180284305,0.8163710819615813,0.9206777376978207,-0.7241897668686402,10.333333333333334
3,1.8193462479515499,-0.8766382773957136,0.2800011396918313,-0.7872968537353846,0.36503818255027515,0.09043277649097653,-0.40068835580699763,-1.2105609048448167,14.133333333333333
4,0.18802898100981671,0.038432993372254705,0.9153050766543801,0.08771435933360695,0.3558627110804509,-0.06309023630877544,0.6200696686532833,-0.3917196362162185,9.383333333333333
5,-1.3598404818413057,0.953504264140223,0.9153050766543801,-0.14758277359250863,0.4959119025254743,-1.5755218502897959,0.9327837747600441,0.3524164695067532,16.2
6,-1.219247476146178,0.953504264140223,0.9153050766543801,-0.01522813632156877,2.279515010092693,-0.8918855172581477,0.17722489635409738,-1.3435322602611657,12.75
7,-0.2086998449240046,-0.8766382773957136,-2.1233573261145846,-0.4343511543462117,-1.2926865101844112,-0.3308533298015095,-0.697035462168608,-0.9320543395443645,9.233333333333333
8,-0.9458408904767689,-0.8766382773957136,-2.1233573261145846,0.08771435933360695,0.26206115827693893,-1.7947270874763244,-0.08012917532094035,0.6641450026055182,7.6
9,1.3824486743571902,-0.8766382773957136,0.07802589961703238,-0.4343511543462117,0.6458123647808706,0.39396606874464346,-0.2620357642487187,-1.1108115172267803,12.383333333333333
10,0.18802898100981671,-0.8766382773957136,0.6692625114723528,2.2421537326883496,-0.07856496933072958,-0.31780441955954913,1.7991990589034528,-1.189631252937411,14.966666666666669
11,-0.9859375515573456,-0.8766382773957136,-2.1233573261145846,-1.265244154991556,-1.2077489669851635,-0.6298036903147787,-1.5712958206913135,-0.5205764188275633,7.783333333333333
12,1.030767638835125,0.038432993372254705,0.07802589961703238,0.006830969890254816,1.895035378276851,-0.5732951088768278,-0.19883065543769946,2.7715716530902377,13.65
13,-0.5749690213759202,-0.8766382773957136,0.9153050766543801,1.0472854795479203,0.0744499818733471,-1.5858556630997522,-0.10008028676246024,-1.5430310354972387,9.233333333333333
14,-0.5749690213759202,0.038432993372254705,-2.1233573261145846,-0.05566983104324484,0.48457163248174284,0.06152563570105529,-0.9543895338436457,1.0756229233223193,10.583333333333334
15,1.030767638835125,1.8685755349081912,0.07802589961703238,1.0472854795479203,1.895035378276851,-0.5732951088768278,1.236975955500951,1.2044797059336638,14.55
16,-0.11990195939031592,1.8685755349081912,0.9153050766543801,0.08771435933360695,-0.7376442384112911,-0.31778067139621663,1.6683915417244706,-0.15881083882808436,11.783333333333331
17,-0.9930570197650223,0.038432993372254705,0.9153050766543801,-0.7872968537353846,-1.2795641296580194,-0.6961258104468213,-1.4326432291330347,-0.4208270312095265,9.316666666666666
18,0.18802898100981671,0.038432993372254705,0.07802589961703238,-0.01522813632156877,-1.0391832984022793,1.452553540588477,1.707384576411043,1.570359858738147,7.783333333333333
19,-1.2076597063341732,0.038432993372254705,0.6692625114723528,-0.1512592912944789,-0.2214715713166394,-0.7628535295931623,-0.697035462168608,-0.9320543395443645,7.866666666666666
20,1.0946895032704729,-0.8766382773957136,-2.1233573261145846,2.2421537326883496,1.6732436947620948,1.5176648805850066,1.336635512372657,-0.4249416040145307,14.966666666666669
21,0.02933717418625943,0.953504264140223,0.6692625114723528,-0.7395021236097672,0.19130592888531905,-0.21400465891000847,0.08967137654461463,1.362495286062423,10.25
22,1.206783841913524,0.038432993372254705,0.07802589961703238,-0.01522813632156877,0.7641750867527655,0.45433989717697043,-0.40068835580699763,-1.2105609048448167,14.533333333333331
23,0.9374665023878398,0.953504264140223,0.9153050766543801,0.006830969890254816,1.1268186147468437,0.7915086812139931,-0.5072837988615332,1.9734719820152973,12.233333333333333
24,-1.3598404818413057,1.8685755349081912,0.9153050766543801,-1.0152409512575586,0.07306054755089696,-1.3053110546698854,0.39812451996844855,2.1605949571373646,7.416666666666667
25,0.02933717418625943,0.953504264140223,-2.1233573261145846,-0.1512592912944789,-0.16691167712624327,2.303731381827249,1.9768446851483041,0.6392888322468571,13.083333333333334
26,-0.30326564893077473,0.038432993372254705,-2.1233573261145846,0.006830969890254816,0.2693307541331478,-0.13942446963090355,0.05852341623733848,0.7638943902235548,11.733333333333333
27,-1.115503029837474,0.953504264140223,0.492993211043438,0.08771435933360695,2.3882793161500038,1.8883354372244794,2.1154972767065834,0.739038219864893,12.533333333333331
28,0.924845264863459,-0.8766382773957136,0.9153050766543801,2.2421537326883496,0.4461596706970371,0.3613424778455947,1.0635912919390262,-0.678403944602573,12.65
29,1.3824486743571902,-0.8766382773957136,0.9153050766543801,1.0472854795479203,0.21445535372246008,0.49455069211792324,0.6554785916434862,0.15291769427068044,11.566666666666666
30,2.920734312548702,0.038432993372254705,0.2800011396918313,-0.7872968537353846,-0.4458466514136278,-0.6578972378333222,-0.09223521238316362,-0.41246123376987565,13.0
31,-0.9859375515573456,-0.8766382773957136,0.2800011396918313,2.2421537326883496,-0.7763919559267516,-0.7303883136880575,1.7758961729754732,-0.657662347048916,11.9
32,-0.9859375515573456,1.8685755349081912,-2.1233573261145846,-0.1512592912944789,-0.7763919559267516,-0.7303883136880575,2.44299234337547,1.0591325504033087,9.166666666666666
